0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,61.0682233762134,65.9160842964785,-54.0500410256467,18.5100217603984,77.1595785312992,-49.2054108328295,81.1238483843806,44.3649311361583,-69.1421837440192,37.4896149523625,73.8717431421583,-57.5866946564404,65.9211491646511,65.2000404296371,-73.568123786867,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,61.1525247208546,66.0054970118896,-53.8823073025376,18.8441688332406,77.2842277193895,-48.8246758299593,66.0290698015002,65.5578455596166,-73.3847510021204,37.6013948180844,73.9615029736438,-57.392059207181,81.2131372011837,44.4896359429132,-69.0009226571953,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,60.5891153483857,65.6383446164415,-54.7704072128115,18.2930181759789,76.7769554136119,-49.6839188136526,37.0298849513782,73.4880761197988,-58.2770502312058,65.4227000927501,65.0264560204073,-74.2791555286612,80.6375335335212,43.9553699167335,-69.7604397824897,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,61.4870782774507,65.8973856774244,-53.6605820647249,65.6913098293968,65.2489750907621,-73.8550818404574,37.4758475151315,73.844037645651,-57.6559485664499,18.6991660481899,77.0488550585096,-49.1263669990855,81.1155858309983,44.3076229540424,-69.1405316029515,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,61.5192345725091,65.930203894907,-53.6036525861013,17.1421624526982,76.8712119067576,-50.8499369972028,65.9594882817217,65.2756225809833,-73.5992849634638,37.5128685958782,73.8832490544148,-57.5908673893067,81.1522146060175,44.3466804380965,-69.0839998200092,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,65.369639668071,64.7541823823448,-74.3824937776302,16.3592967441206,76.4371867858035,-51.8379380495687,60.756370116807,65.5697446110835,-54.6316536531398,80.8252040608629,43.8861928727816,-69.5682087207754,36.9641588377144,73.4106613549476,-58.3435792528347,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,64.9399586320939,64.6271538887153,-74.873089882123,36.7855152821309,73.3545526459488,-58.5656607606943,16.1605345195308,76.3430866950667,-52.0660797166411,61.0073580122564,65.4990838506956,-54.4419800235127,80.6298672934748,43.6416135550117,-69.8018283558814,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,36.6033737743558,73.2072064935068,-58.8718092178879,60.825160284255,65.3924038500288,-54.7329480421866,80.7093273542329,43.5904889893948,-69.8138702776901,15.4922081640704,76.0901062061203,-52.8983335585055,64.9905291199741,64.340676707311,-74.9029009476485,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,80.6741893746249,43.6204048849211,-69.791280625322,36.5798053682433,73.2421477433269,-58.8041090780969,60.7833007760951,65.4896178674941,-54.6888746150191,15.2021784527832,76.0204946770689,-53.1190644904334,65.200959313471,64.3639619778003,-74.648947256841,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,60.4962631817459,65.3133030334961,-54.9483816514927,36.2858232754128,73.1789468987662,-59.0618606935953,80.6799072108288,43.6112965263264,-69.8031903452863,14.6453723210071,75.7872104399708,-53.6430348063892,64.9224464559246,64.3464702164534,-74.9576005163718,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,60.6876499140738,65.1440780780357,-54.7521235473218,36.2959711223463,73.0582882668501,-59.073425892275,14.6402167367803,75.7666713576671,-53.6704017129571,80.4392931058554,43.6386234058185,-70.0837390767522,64.9164023514481,64.3673647650451,-74.9898709711794,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,60.6067337000303,65.1460307815896,-54.8317301913878,35.9447797379427,72.9814928624938,-59.3949835872735,80.365064738792,43.557170437416,-70.1553741344295,14.2935054664334,75.666030349965,-54.0421381959976,64.8380819867386,64.3764060014148,-75.0699824422178,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,60.3444035030295,65.0447448619911,-55.1249049821482,35.7050353462177,72.8173978970225,-59.6584448097012,79.8965122702163,43.3379133322284,-70.6644785856643,14.0203601899428,75.4978273726824,-54.3441862078995,64.5894575920268,64.2130762323184,-75.3529948951789,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,35.8751860346535,72.9605294906456,-59.5219105865907,60.4662017717152,65.0487598798555,-55.0066452607985,13.9331399425736,75.4787181434358,-54.3894050126852,79.757431790024,43.257700852945,-70.8226091227479,64.7153704845001,64.1506837022304,-75.2578940703178,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,35.7016954323302,72.8556235135349,-59.6817278667092,60.263376770934,65.0474988661818,-55.1699400505903,79.4056804129165,43.1431382209713,-71.1689726754153,13.7200442527293,75.3819636818937,-54.6039474654213,64.5791152896286,64.1141100520246,-75.3740779748885,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,36.220955921967,72.7521354080755,-59.2931865227175,60.2492479292385,65.0271022071784,-55.2362143978937,13.482413877886,75.2781977620411,-54.8874159392411,79.1613283352614,43.0373442089694,-71.4802114372113,64.341286667728,63.9840803422888,-75.6791076616752,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,35.8797939891243,72.6631665087321,-59.5685220838369,60.1276201772982,65.0530869787113,-55.3115603403747,13.3768730022963,75.3315429633223,-54.8990863224649,64.2335800756525,64.1009399753699,-75.7300493264252,79.0222104526554,43.0647765900037,-71.5811155367934,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,36.6943526550853,73.1261979136348,-58.624396561433,60.8724967348162,65.514923591673,-54.2823177107278,13.8888245822997,75.7050763724067,-54.2742203881451,79.6513334994974,43.4316586739626,-70.8217550119299,65.1034914968963,64.6232102152946,-74.7135417280927,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,36.6039016017594,73.1088315196697,-58.6804816175225,64.8291680280732,64.6927564170823,-74.9228689619982,60.8090511414726,65.5584516807329,-54.2969192500399,13.8186690517391,75.713474139951,-54.329833170991,79.6202125562472,43.4494292639148,-70.8211616813085,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,36.5680861788151,73.0683068376681,-58.7194828717053,60.5449815629613,65.3834634110376,-54.5895596173078,13.7853960648708,75.6938797193119,-54.3547240365361,64.8068610152094,64.600559622506,-74.9476969897143,79.571400847649,43.6999513449242,-70.8710844314196,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,36.8778483658835,73.0672057295173,-58.4982948489479,60.8223932664673,65.4229945642046,-54.3283636563893,13.8417665928886,75.6764616160606,-54.3442254418294,64.6224296545144,64.5144585279016,-75.1335186917114,79.6278095094134,43.6269134329282,-70.8438551631733,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,60.6580449339507,65.4347238726871,-54.4573270656855,36.9236191811302,73.0645029371992,-58.3733429467696,13.9021481814505,75.6892812054993,-54.1890791467201,64.4430228196882,64.5353137379772,-75.265947369061,79.4749299401957,43.4502154797441,-70.9808280491269,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,36.9855723746505,73.1445833812453,-58.2627904307218,79.5378264485603,43.4962654392078,-70.9057732895305,64.5124950739213,64.595020339071,-75.1638629362444,13.984395170176,75.7679726318738,-54.0379658870089,61.1513067419669,65.6061904777172,-53.8896178323312,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,36.9321999456482,73.0935401277752,-58.2760495894293,79.8010755936249,43.6155160568436,-70.6304125371065,61.6070822962377,65.7361634926064,-53.4204203596569,14.1933777702676,75.7694821093597,-53.8393734083492,64.4658924986668,64.5827427336071,-75.1707120833635,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,2,36.8291948772481,73.1939501804705,-58.3104140440515,79.6710417801341,43.6745311192838,-70.7260118630824,61.7000401152189,65.7620967232369,-53.2396113954533,64.3548721188385,64.61633528674,-75.2137911278636,14.2872208270612,75.8482948436627,-53.645193630671,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
